# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar  1 13:35:16 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN st_spectype:    Spectral Type
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
#
pl_name,st_spectype,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag
Kepler-1143 c,,18.0050000,15.9487000,15.1484000,14.8337000,14.6770000
Kepler-1143 c,,18.0050000,15.9487000,15.1484000,14.8337000,14.6770000
Kepler-1143 c,,18.0050000,15.9487000,15.1484000,14.8337000,14.6770000
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1144 b,,,,,,
Kepler-1145 b,,,,,,
Kepler-1145 b,,,,,,
Kepler-1145 b,,,,,,
Kepler-1145 b,,,,,,
Kepler-1145 b,,,,,,
Kepler-1145 b,,,,,,
Kepler-1145 b,,,,,,
Kepler-1145 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1146 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1147 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1148 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-1149 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 b,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-115 c,,,,,,
Kepler-1150 b,,,,,,
Kepler-1150 b,,,,,,
Kepler-1150 b,,,,,,
Kepler-1150 b,,,,,,
Kepler-1150 b,,,,,,
Kepler-1150 b,,,,,,
Kepler-1150 b,,,,,,
Kepler-1150 b,,,,,,
Kepler-1150 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1151 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1152 b,,,,,,
Kepler-1153 b,,,,,,
Kepler-1153 b,,,,,,
Kepler-1153 b,,,,,,
Kepler-1153 b,,,,,,
Kepler-1153 b,,,,,,
Kepler-1153 b,,,,,,
Kepler-1153 b,,,,,,
Kepler-1153 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 b,,,,,,
Kepler-1154 c,,,,,,
Kepler-1154 c,,,,,,
Kepler-1154 c,,,,,,
Kepler-1154 c,,,,,,
Kepler-1154 c,,,,,,
Kepler-1154 c,,,,,,
Kepler-1154 c,,,,,,
Kepler-1154 c,,,,,,
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1155 b,,16.5934000,15.1874000,14.6731000,14.5070000,14.4106000
Kepler-1156 b,,,,,,
Kepler-1156 b,,,,,,
Kepler-1156 b,,,,,,
Kepler-1156 b,,,,,,
Kepler-1156 b,,,,,,
Kepler-1156 b,,,,,,
Kepler-1156 b,,,,,,
Kepler-1156 b,,,,,,
Kepler-1156 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1157 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1158 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-1159 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 b,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-116 c,,,,,,
Kepler-1160 b,,,,,,
Kepler-1160 b,,,,,,
Kepler-1160 b,,,,,,
Kepler-1160 b,,,,,,
Kepler-1160 b,,,,,,
Kepler-1160 b,,,,,,
Kepler-1160 b,,,,,,
Kepler-1160 b,,,,,,
Kepler-1160 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1161 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 b,,,,,,
Kepler-1162 c,,,,,,
Kepler-1162 c,,,,,,
Kepler-1162 c,,,,,,
Kepler-1162 c,,,,,,
Kepler-1162 c,,,,,,
Kepler-1162 c,,,,,,
Kepler-1162 c,,,,,,
Kepler-1163 b,,,,,,
Kepler-1163 b,,,,,,
Kepler-1163 b,,,,,,
Kepler-1163 b,,,,,,
Kepler-1163 b,,,,,,
Kepler-1163 b,,,,,,
Kepler-1163 b,,,,,,
Kepler-1163 b,,,,,,
Kepler-1163 b,,,,,,
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1164 b,,16.6016000,14.7143000,14.0226000,15.8910000,13.6684000
Kepler-1165 b,,,,,,
Kepler-1165 b,,,,,,
Kepler-1165 b,,,,,,
Kepler-1165 b,,,,,,
Kepler-1165 b,,,,,,
Kepler-1165 b,,,,,,
Kepler-1165 b,,,,,,
Kepler-1165 b,,,,,,
Kepler-1165 b,,,,,,
Kepler-1165 c,,,,,,
Kepler-1165 c,,,,,,
Kepler-1165 c,,,,,,
Kepler-1165 c,,,,,,
Kepler-1165 c,,,,,,
Kepler-1165 c,,,,,,
Kepler-1165 c,,,,,,
Kepler-1165 c,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1166 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1167 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1168 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-1169 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,F8 V,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 b,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,F8 V,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-117 c,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1170 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1171 b,,,,,,
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1172 b,,18.0262000,16.3798000,15.7885000,15.5879000,15.4866000
Kepler-1173 b,,,,,,
Kepler-1173 b,,,,,,
Kepler-1173 b,,,,,,
Kepler-1173 b,,,,,,
Kepler-1173 b,,,,,,
Kepler-1173 b,,,,,,
Kepler-1173 b,,,,,,
Kepler-1173 b,,,,,,
Kepler-1173 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1174 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1175 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1176 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1177 b,,,,,,
Kepler-1178 b,,,,,,
Kepler-1178 b,,,,,,
Kepler-1178 b,,,,,,
Kepler-1178 b,,,,,,
Kepler-1178 b,,,,,,
Kepler-1178 b,,,,,,
Kepler-1178 b,,,,,,
Kepler-1178 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-1179 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 b,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-118 c,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1180 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 b,,,,,,
Kepler-1181 c,,,,,,
Kepler-1181 c,,,,,,
Kepler-1181 c,,,,,,
Kepler-1181 c,,,,,,
Kepler-1181 c,,,,,,
Kepler-1181 c,,,,,,
Kepler-1182 b,,,,,,
Kepler-1182 b,,,,,,
Kepler-1182 b,,,,,,
Kepler-1182 b,,,,,,
Kepler-1182 b,,,,,,
Kepler-1182 b,,,,,,
Kepler-1182 b,,,,,,
Kepler-1182 b,,,,,,
Kepler-1182 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1183 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1184 b,,,,,,
Kepler-1185 b,,15.3370000,14.7395000,14.4400000,14.5289000,13.0508000
Kepler-1185 b,,15.3370000,14.7395000,14.4400000,14.5289000,13.0508000
Kepler-1185 b,,15.3370000,14.7395000,14.4400000,14.5289000,13.0508000
Kepler-1185 b,,15.3370000,14.7395000,14.4400000,14.5289000,13.0508000
Kepler-1185 b,,15.3370000,14.7395000,14.4400000,14.5289000,13.0508000
Kepler-1185 b,,15.3370000,14.7395000,14.4400000,14.5289000,13.0508000
Kepler-1185 b,,15.3370000,14.7395000,14.4400000,14.5289000,13.0508000
Kepler-1186 b,,,,,,
Kepler-1186 b,,,,,,
Kepler-1186 b,,,,,,
Kepler-1186 b,,,,,,
Kepler-1186 b,,,,,,
Kepler-1186 b,,,,,,
Kepler-1186 b,,,,,,
Kepler-1186 b,,,,,,
Kepler-1186 b,,,,,,
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1187 b,,16.3779000,15.0055000,14.5290000,14.3843000,14.3245000
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1188 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-1189 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 b,,,,,,
Kepler-119 c,,,,,,
Kepler-119 c,,,,,,
Kepler-119 c,,,,,,
Kepler-119 c,,,,,,
Kepler-119 c,,,,,,
Kepler-119 c,,,,,,
Kepler-119 c,,,,,,
Kepler-119 c,,,,,,
Kepler-119 c,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1190 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1191 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1192 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1193 b,,,,,,
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1194 b,,16.2417000,14.9331000,14.1181000,14.1075000,14.0632000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1195 b,,18.4858000,16.6262000,15.8724000,15.5791000,15.4213000
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1196 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1197 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1198 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-1199 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-12 b,,,,,,
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,M0 V,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 b,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,M0 V,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-120 c,,18.1673000,15.7878000,15.0778000,14.3412000,14.1126000
Kepler-1200 b,,,,,,
Kepler-1200 b,,,,,,
Kepler-1200 b,,,,,,
Kepler-1200 b,,,,,,
Kepler-1200 b,,,,,,
Kepler-1200 b,,,,,,
Kepler-1200 b,,,,,,
Kepler-1200 b,,,,,,
Kepler-1200 b,,,,,,
Kepler-1201 b,,,,,,
Kepler-1201 b,,,,,,
Kepler-1201 b,,,,,,
Kepler-1201 b,,,,,,
Kepler-1201 b,,,,,,
Kepler-1201 b,,,,,,
Kepler-1201 b,,,,,,
